projectid;CURRENT.DATE;simulationid;Evaporation;Transpiration;CropAvailWater;EvapoTranspiration;WaterStress;MobileWater_1;MobileWater_2;MobileWater_3;MobileWater_4;MobileWater_5;MobileWater_6;MobileWater_7;MobileWater_8;MobileWater_9;MobileWater_10;MobileWater_11;MobileWater_12;MobileWater_13;MobileWater_14;MobileWater_15;MobileWater_16;MobileWater_17;MobileWater_18;MobileWater_19;MobileWater_20;MobileWater_21;MobileWater_22;MobileWater_23;MobileWater_24;MobileWater_25;MobileWater_26;MobileWater_27;MobileWater_28;MobileWater_29;MobileWater_30;MobileWater_31;MobileWater_32;MobileWater_33;MobileWater_34;MobileWater_35;MobileWater_36;MobileWater_37;MobileWater_38;MobileWater_39;MobileWater_40;RetainedWater_1;RetainedWater_2;RetainedWater_3;RetainedWater_4;RetainedWater_5;RetainedWater_6;RetainedWater_7;RetainedWater_8;RetainedWater_9;RetainedWater_10;RetainedWater_11;RetainedWater_12;RetainedWater_13;RetainedWater_14;RetainedWater_15;RetainedWater_16;RetainedWater_17;RetainedWater_18;RetainedWater_19;RetainedWater_20;RetainedWater_21;RetainedWater_22;RetainedWater_23;RetainedWater_24;RetainedWater_25;RetainedWater_26;RetainedWater_27;RetainedWater_28;RetainedWater_29;RetainedWater_30;RetainedWater_31;RetainedWater_32;RetainedWater_33;RetainedWater_34;RetainedWater_35;RetainedWater_36;RetainedWater_37;RetainedWater_38;RetainedWater_39;RetainedWater_40
testproject;23.08.1992;testproject_00__TESTSIMULATION;2.911727877;0;0;2.911727877;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.288272123;2.633647955;2.831722185;2.891201819;2.827557056;2.611993472;1.820610667;1.089971177;0.985765958;0.970255521;0.997599374;0.681662211;0.593918671;0.573160728;0.585597481;0.615787041;0.657601392;0.704605247;0.759972413;0.82347511;0.894786951;0.974941047;1.064903569;1.165165706;1.276239916;1.399150796;1.533396529;1.678183266;1.832501145;1.996287963;2.164201215;2.33279565;2.500435932;2.664678404;2.822294191;2.972176387;3.113431201;3.246575099;3.373090355;3.481470636
testproject;24.08.1992;testproject_00__TESTSIMULATION;2.835;0;0;2.835;0;0;0.390592031;1.127594337;1.441467743;1.567181506;1.617598898;1.639284358;0.786342864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.601606288;5.4;5.4;5.4;5.4;5.4;5.4;5.4;4.637756244;2.188757084;1.531953078;0.93548022;0.714482226;0.630428417;0.612799633;0.628708064;0.663738878;0.707523414;0.761363765;0.824135267;0.89509754;0.975087807;1.064976625;1.165201539;1.276256965;1.399150796;1.533396529;1.678183266;1.832501145;1.996287963;2.164201215;2.33279565;2.500435932;2.664678404;2.822294191;2.972176387;3.113431201;3.246575099;3.373090355;3.481470636
testproject;25.08.1992;testproject_00__TESTSIMULATION;1.5359625;0;0;1.5359625;0;0;0;0;0.641708816;1.082568708;1.342909171;1.489372213;1.45283707;0.046323586;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.213181965;4.666923395;5.380847156;5.4;5.4;5.4;5.4;5.4;5.4;3.309440276;1.655908989;0.994359278;0.742449778;0.643713004;0.619109812;0.631705399;0.665162612;0.708199687;0.761684995;0.824287852;0.895170017;0.975122234;1.064992978;1.165209307;1.276263993;1.399150796;1.533396529;1.678183266;1.832501145;1.996287963;2.164201215;2.33279565;2.500435932;2.664678404;2.822294191;2.972176387;3.113431201;3.246575099;3.373090355;3.481470636
testproject;26.08.1992;testproject_00__TESTSIMULATION;0.883481705;0;0;0.883481705;0;0;0;0;0;0.347962248;0.750099303;1.069832759;1.288671128;0.697341462;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.741753156;4.636898832;5.125381932;5.345449979;5.4;5.4;5.4;5.4;5.4;4.655469676;2.001747915;1.066773185;0.776846384;0.660051392;0.626870546;0.635391747;0.666913627;0.70903142;0.762080068;0.824475511;0.895259155;0.975164574;1.06501309;1.16521886;1.276272636;1.399150796;1.533396529;1.678183266;1.832501145;1.996287963;2.164201215;2.33279565;2.500435932;2.664678404;2.822294191;2.972176387;3.113431201;3.246575099;3.373090355;3.481470636
testproject;27.08.1992;testproject_00__TESTSIMULATION;0.767145244;0;0;0.767145244;0;0;0;0;0;0;0.19684561;0.505160618;0.813197527;0.919106908;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.427827217;4.444359336;5.009871061;5.263287617;5.376024891;5.4;5.4;5.4;5.4;5.111745294;3.049316603;1.159551428;0.820916049;0.680984483;0.636813764;0.640114776;0.669157066;0.710097053;0.762586244;0.824715945;0.895373361;0.975218822;1.065038857;1.165231099;1.27627845;1.399156056;1.533396529;1.678183266;1.832501145;1.996287963;2.164201215;2.33279565;2.500435932;2.664678404;2.822294191;2.972176387;3.113431201;3.246575099;3.373090355;3.481470636
testproject;28.08.1992;testproject_00__TESTSIMULATION;0.694285714;0;0;0.694285714;0;0;0;0;0;0;0;0.115600998;0.336552956;0.592440926;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.093726562;4.315680988;4.915118492;5.203754036;5.33354994;5.387026602;5.4;5.4;5.4;5.335657595;3.94804974;1.331521146;0.859413467;0.699270756;0.645499744;0.644240617;0.67111684;0.711027946;0.763028418;0.824925978;0.895473127;0.975266211;1.065061367;1.165241792;1.276288124;1.399156056;1.533396529;1.678183266;1.832501145;1.996287963;2.164201215;2.33279565;2.500435932;2.664678404;2.822294191;2.972176387;3.113431201;3.246575099;3.373090355;3.481470636
testproject;29.08.1992;testproject_00__TESTSIMULATION;0.613285714;0;0;0.613285714;0;0;0;0;0;0;0;0;0.070004569;0.223326537;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.790502136;4.213776157;4.840029282;5.149294785;5.29982863;5.36200622;5.392734857;5.4;5.4;5.302631684;4.224923955;1.786710436;0.880216602;0.709152246;0.650193452;0.646470128;0.672175858;0.711530979;0.763267359;0.825039474;0.895527038;0.975291819;1.065073531;1.165247569;1.276293352;1.399156056;1.533396529;1.678183266;1.832501145;1.996287963;2.164201215;2.33279565;2.500435932;2.664678404;2.822294191;2.972176387;3.113431201;3.246575099;3.373090355;3.481470636
testproject;30.08.1992;testproject_00__TESTSIMULATION;0.5;0;0;0.5;0;0;0;0;0;0;0;0;0;0.032017469;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.558196905;4.136049636;4.777425943;5.102750274;5.266638634;5.34112595;5.377663894;5.39583111;5.4;5.120610981;4.186629407;2.247767485;0.887073921;0.712409472;0.651740634;0.647205039;0.672524941;0.711696794;0.763346121;0.825076886;0.895544809;0.97530026;1.065081168;1.165247569;1.276293352;1.399156056;1.533396529;1.678183266;1.832501145;1.996287963;2.164201215;2.33279565;2.500435932;2.664678404;2.822294191;2.972176387;3.113431201;3.246575099;3.373090355;3.481470636
testproject;31.08.1992;testproject_00__TESTSIMULATION;0.5;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.299813894;4.070295395;4.724056033;5.061250723;5.236563648;5.319706801;5.364477072;5.386551023;5.304300736;4.930265025;4.204912641;2.538884795;0.88792962;0.712815929;0.651933701;0.647296746;0.672568502;0.711717485;0.763355949;0.825085779;0.895544809;0.97530026;1.065081168;1.165247569;1.276293352;1.399156056;1.533396529;1.678183266;1.832501145;1.996287963;2.164201215;2.33279565;2.500435932;2.664678404;2.822294191;2.972176387;3.113431201;3.246575099;3.373090355;3.481470636
testproject;01.09.1992;testproject_00__TESTSIMULATION;2.268;0;0;2.268;0;0;0.824592345;1.318136863;1.524165337;1.602744224;1.625621861;1.603825784;1.513390368;1.351028407;1.053967183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.993145249;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.383108331;3.669509632;1.103096776;0.815020328;0.700480791;0.670356614;0.683521939;0.716923246;0.765829402;0.826257074;0.896103656;0.97556323;1.065208983;1.165305377;1.276323195;1.399170996;1.533404049;1.678183266;1.832501145;1.996287963;2.164201215;2.33279565;2.500435932;2.664678404;2.822294191;2.972176387;3.113431201;3.246575099;3.373090355;3.481470636
testproject;02.09.1992;testproject_00__TESTSIMULATION;1.10403;0;0;1.10403;0;0;0;0.273596716;0.864756866;1.22594544;1.427467399;1.531287225;1.565149844;1.529961592;1.421204169;0.660558394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.75325091;4.874491294;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;4.5953251;1.619300382;0.878024018;0.730407544;0.684571821;0.690274162;0.720130553;0.767352873;0.826980722;0.896447389;0.975726503;1.065286538;1.165342215;1.276340693;1.399179307;1.533411569;1.678183266;1.832501145;1.996287963;2.164201215;2.33279565;2.500435932;2.664678404;2.822294191;2.972176387;3.113431201;3.246575099;3.373090355;3.481470636
testproject;03.09.1992;testproject_00__TESTSIMULATION;0.786925029;0;0;0.786925029;0;0;0;0;0.109443245;0.536151507;0.911168286;1.188377305;1.370428101;1.471010895;1.496561038;1.312278944;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.38605691;4.780070044;5.190997547;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.169125926;2.821441759;0.989459886;0.783339581;0.709714539;0.702216953;0.725803378;0.770047465;0.828260654;0.897055357;0.976015288;1.065423711;1.165407372;1.276371642;1.399194008;1.533418552;1.678189584;1.832501145;1.996287963;2.164201215;2.33279565;2.500435932;2.664678404;2.822294191;2.972176387;3.113431201;3.246575099;3.373090355;3.481470636
testproject;04.09.1992;testproject_00__TESTSIMULATION;1.296;0;0;1.296;0;0;0.928734892;1.191691366;0.902092746;0.638881597;0.422368375;0.30614892;0.311565267;0.424965927;0.60666732;0.812395407;0.897727988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.623889279;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.326355252;2.969681049;1.294377735;0.952457662;0.817519937;0.780572295;0.7960627;0.840617891;0.902925044;0.978803389;1.066748059;1.166036438;1.276670449;1.399335941;1.53348597;1.678225535;1.832514295;1.99629986;2.164201215;2.33279565;2.500435932;2.664678404;2.822294191;2.972176387;3.113431201;3.246575099;3.373090355;3.481470636
testproject;05.09.1992;testproject_00__TESTSIMULATION;1.09512;0;0;1.09512;0;0;0;0.371076908;0.811621592;0.854208417;0.732243052;0.564402602;0.429315037;0.373243627;0.409509406;0.523312815;0.679350929;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.172764267;5.024076395;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.340079407;4.156206333;1.444551185;0.992599764;0.836587435;0.789629357;0.800364805;0.84266139;0.903895706;0.979264454;1.066967065;1.166140466;1.276719862;1.399359412;1.533497119;1.678230831;1.832519086;1.99629986;2.164201215;2.33279565;2.500435932;2.664678404;2.822294191;2.972176387;3.113431201;3.246575099;3.373090355;3.481470636
testproject;06.09.1992;testproject_00__TESTSIMULATION;0.7081776;0;0;0.7081776;0;0;0;0;0.168355724;0.518076461;0.690730356;0.704916329;0.624661373;0.519393382;0.444509777;0.431835646;0.487666806;0.146085647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.859644725;4.894356182;5.236923773;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;4.363540927;2.030506837;1.022304489;0.85069718;0.796331486;0.803548316;0.844173558;0.904613986;0.979605637;1.067129127;1.166217445;1.276756427;1.399376781;1.533505369;1.678238295;1.832519086;1.99629986;2.164201215;2.33279565;2.500435932;2.664678404;2.822294191;2.972176387;3.113431201;3.246575099;3.373090355;3.481470636
testproject;07.09.1992;testproject_00__TESTSIMULATION;0.526510536;0;0;0.526510536;0;0;0;0;0;0.087251721;0.325045247;0.518761672;0.612831177;0.613899166;0.560580835;0.499024033;0.466546567;0.154159462;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.993601671;4.816924552;5.163078042;5.333674549;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;4.552534835;2.634860329;1.054812254;0.866138368;0.80366605;0.807032234;0.845828419;0.905400045;0.979979015;1.067306481;1.166301688;1.276796443;1.399395788;1.533514397;1.678246464;1.832519086;1.99629986;2.164201215;2.33279565;2.500435932;2.664678404;2.822294191;2.972176387;3.113431201;3.246575099;3.373090355;3.481470636
testproject;08.09.1992;testproject_00__TESTSIMULATION;0.5;0;0;0.5;0;0;0;0;0;0;0.04764887;0.204563403;0.374768825;0.499993065;0.557192438;0.555915682;0.524431307;0.239034411;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.768257109;4.719661996;5.089760379;5.283356684;5.36906286;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;4.720675239;3.213883967;1.088710255;0.882239919;0.811314287;0.810665146;0.847554052;0.906219721;0.980368361;1.06749142;1.166389535;1.276838169;1.399415609;1.533523812;1.678254982;1.832519086;1.99629986;2.164201215;2.33279565;2.500435932;2.664678404;2.822294191;2.972176387;3.113431201;3.246575099;3.373090355;3.481470636
testproject;09.09.1992;testproject_00__TESTSIMULATION;0.5;0;0;0.5;0;0;0;0;0;0;0;0.027055561;0.129670763;0.264922045;0.39130197;0.478367596;0.517518816;0.334465391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.539823049;4.620366405;5.022435775;5.237091231;5.341152781;5.382177206;5.4;5.4;5.4;5.4;5.4;5.4;5.4;4.950537947;3.75321367;1.130651811;0.901226267;0.820332802;0.814948941;0.849588855;0.907186252;0.980827463;1.067709494;1.16649312;1.276887372;1.39943898;1.533534913;1.678260255;1.832523857;1.99629986;2.164201215;2.33279565;2.500435932;2.664678404;2.822294191;2.972176387;3.113431201;3.246575099;3.373090355;3.481470636
testproject;10.09.1992;testproject_00__TESTSIMULATION;0.5;0;0;0.5;0;0;0;0;0;0;0;0;0.015869126;0.082918414;0.184975023;0.297713713;0.394536456;0.359603996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.30365529;4.524974465;4.959634401;5.194553151;5.313300525;5.365150716;5.38938725;5.4;5.4;5.4;5.4;5.4;5.4;5.169800413;3.999406145;1.427241211;0.921192922;0.829816963;0.819453918;0.851728719;0.908202688;0.98131027;1.067938827;1.166602053;1.276939116;1.399463558;1.533546588;1.6782658;1.832528874;1.99629986;2.164201215;2.33279565;2.500435932;2.664678404;2.822294191;2.972176387;3.113431201;3.246575099;3.373090355;3.481470636
testproject;11.09.1992;testproject_00__TESTSIMULATION;0.5;0;0;0.5;0;0;0;0;0;0;0;0;0;0.009561759;0.05350581;0.128277036;0.222111212;0.286542689;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.058746895;4.434567604;4.901119183;5.154531793;5.286555534;5.34741507;5.378803177;5.393515511;5.4;5.4;5.4;5.4;5.4;5.233892525;4.104498982;1.856566054;0.938260388;0.83792401;0.823304765;0.853557871;0.909071535;0.981722972;1.068134861;1.166695169;1.276983346;1.399484567;1.533556567;1.678274829;1.832528874;1.99629986;2.164201215;2.33279565;2.500435932;2.664678404;2.822294191;2.972176387;3.113431201;3.246575099;3.373090355;3.481470636
testproject;12.09.1992;testproject_00__TESTSIMULATION;0.5;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0.005892795;0.034832433;0.088652685;0.141511447;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.804553197;4.349603301;4.846465573;5.116856536;5.260628173;5.329803578;5.367385477;5.386840049;5.395959609;5.4;5.4;5.4;5.4;5.162532616;4.177516281;2.259429306;0.949677972;0.843347362;0.825880857;0.854781515;0.909652766;0.981999057;1.068266001;1.16675746;1.277012934;1.399498622;1.533563243;1.67828087;1.832528874;1.99629986;2.164201215;2.33279565;2.500435932;2.664678404;2.822294191;2.972176387;3.113431201;3.246575099;3.373090355;3.481470636
testproject;13.09.1992;testproject_00__TESTSIMULATION;0.5;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0.003701729;0.022865236;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.540641231;4.270287388;4.795474721;5.081292984;5.235639348;5.31227748;5.355705917;5.37942203;5.391696273;5.397443549;5.4;5.4;5.395014502;5.033281087;4.223790189;2.580149613;0.954812357;0.845786195;0.827039303;0.855331777;0.90991414;0.98212321;1.068324974;1.166785472;1.27702624;1.399504942;1.533568961;1.67828087;1.832528874;1.99629986;2.164201215;2.33279565;2.500435932;2.664678404;2.822294191;2.972176387;3.113431201;3.246575099;3.373090355;3.481470636
testproject;14.09.1992;testproject_00__TESTSIMULATION;0.5;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0.002363671;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.266607171;4.196793221;4.747980964;5.047734228;5.211571106;5.295010117;5.343794562;5.371634969;5.386838944;5.394691409;5.398362378;5.4;5.286601871;4.899525496;4.244463368;2.824114386;0.95512495;0.845934676;0.827109831;0.855365278;0.909930053;0.982130768;1.068331813;1.166785472;1.27702624;1.399504942;1.533568961;1.67828087;1.832528874;1.99629986;2.164201215;2.33279565;2.500435932;2.664678404;2.822294191;2.972176387;3.113431201;3.246575099;3.373090355;3.481470636
testproject;15.09.1992;testproject_00__TESTSIMULATION;1.863;0;0;1.863;0;0;0.916006055;1.350977462;1.534615091;1.607008354;1.635490385;1.647796353;1.652845104;1.65318486;1.646567405;1.625935385;1.581177473;1.503550248;1.389899817;0.740907932;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.258762133;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.038352308;1.843422709;1.099884388;0.947735944;0.912672863;0.937140975;0.995058364;1.074470013;1.169704763;1.278409258;1.400165737;1.533878977;1.678430799;1.832601445;1.99633398;2.164218199;2.332802535;2.500435932;2.664678404;2.822294191;2.972176387;3.113431201;3.246575099;3.373090355;3.481470636
testproject;16.09.1992;testproject_00__TESTSIMULATION;0.962598214;0;0;0.962598214;0;0;0;0.353833709;0.913726545;1.25258825;1.442226819;1.545041604;1.59949303;1.627606637;1.640734128;1.642775228;1.631699927;1.601295484;1.544297128;1.430789087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.020211401;4.970937993;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.245400168;3.379581931;1.216256828;1.003012853;0.938929394;0.949612827;1.000982494;1.077283974;1.171041394;1.279044158;1.400467315;1.534022227;1.678498843;1.832633766;1.996349332;2.164225492;2.332809133;2.500435932;2.664678404;2.822294191;2.972176387;3.113431201;3.246575099;3.373090355;3.481470636
testproject;17.09.1992;testproject_00__TESTSIMULATION;0.599561173;0;0;0.599561173;0;0;0;0;0.162471201;0.584112074;0.94692209;1.212914332;1.390284074;1.501620716;1.56845275;1.606513876;1.625001217;1.626999156;1.610655269;1.570142001;0.78009099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.794724088;4.873268035;5.228486633;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;4.590133822;1.640649694;1.079396524;0.975211638;0.966846893;1.009168675;1.08117241;1.172888402;1.279921486;1.400884046;1.534220174;1.678592868;1.832678428;1.996370547;2.164235569;2.33281825;2.500435932;2.664678404;2.822294191;2.972176387;3.113431201;3.246575099;3.373090355;3.481470636
testproject;18.09.1992;testproject_00__TESTSIMULATION;0.5;0;0;0.5;0;0;0;0;0;0.085197728;0.368564808;0.686633865;0.972188227;1.197388815;1.36049798;1.471593021;1.543356238;1.586321604;1.606860761;1.606827433;1.45984834;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.641529364;4.738104324;5.137721326;5.325380883;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.290720223;2.897075767;1.204152962;1.034470946;0.994995064;1.022539056;1.087523342;1.175905094;1.281354415;1.401564687;1.534543479;1.678746437;1.832751373;1.996405196;2.164252027;2.332826068;2.500443005;2.664678404;2.822294191;2.972176387;3.113431201;3.246575099;3.373090355;3.481470636
testproject;19.09.1992;testproject_00__TESTSIMULATION;0.5;0;0;0.5;0;0;0;0;0;0;0.047484781;0.233724065;0.486386753;0.752901081;0.994484197;1.192220768;1.342487802;1.450094898;1.522641871;1.566855463;1.58049191;0.633776553;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.446364407;4.630324754;5.054944289;5.270695128;5.365128398;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;4.561712969;1.399840226;1.111857708;1.031753776;1.039999445;1.095817026;1.179844594;1.283225677;1.402453537;1.534965682;1.678946984;1.832846633;1.996450444;2.16427352;2.332836277;2.500452242;2.664678404;2.822294191;2.972176387;3.113431201;3.246575099;3.373090355;3.481470636
testproject;20.09.1992;testproject_00__TESTSIMULATION;0.5;0;0;0.5;0;0;0;0;0;0;0;0.027728017;0.149515037;0.340043802;0.568991622;0.802302771;1.014537052;1.192096351;1.331174585;1.433906156;1.504386559;1.382936111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.230814664;4.530520795;4.983927177;5.220902546;5.335183331;5.380119387;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.239239227;2.54674941;1.226037707;1.085989276;1.065761307;1.108053911;1.185657114;1.285986625;1.403764986;1.535588621;1.67924288;1.832987184;1.996517206;2.164305232;2.33285134;2.500459397;2.664684878;2.822294191;2.972176387;3.113431201;3.246575099;3.373090355;3.481470636
testproject;21.09.1992;testproject_00__TESTSIMULATION;0.5;0;0;0.5;0;0;0;0;0;0;0;0;0.016814721;0.09659998;0.236058351;0.422583567;0.632571792;0.841989734;1.032752441;1.194561613;1.323741851;1.4125079;0.472436413;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.99945096;4.43821875;4.919974183;5.176394208;5.305435889;5.361910345;5.388308289;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;4.157436937;1.375834212;1.157142616;1.099559143;1.124107883;1.193282751;1.289608802;1.405485521;1.536405875;1.679631076;1.833171577;1.996604792;2.164346835;2.332871102;2.500468784;2.664693371;2.822294191;2.972176387;3.113431201;3.246575099;3.373090355;3.481470636
testproject;22.09.1992;testproject_00__TESTSIMULATION;0.5;0;0;0.5;0;0;0;0;0;0;0;0;0;0.01050472;0.063034633;0.163320916;0.309975304;0.489823807;0.684254015;0.875307851;1.049375673;1.197856395;1.004387773;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.754827357;4.352339468;4.861824681;5.135285413;5.277400025;5.343044023;5.376998666;5.39294321;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.051202001;2.134687258;1.250166814;1.143745637;1.145096468;1.203252329;1.294344351;1.407734907;1.537474333;1.680138593;1.833412647;1.996719301;2.164401227;2.332896938;2.500481056;2.6646992;2.822299465;2.972176387;3.113431201;3.246575099;3.373090355;3.481470636
testproject;23.09.1992;testproject_00__TESTSIMULATION;0.5;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0.006718482;0.041518956;0.112873304;0.225370236;0.373938783;0.546410032;0.727785829;0.904044849;1.04862264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.49800854;4.27264773;4.808394004;5.097198206;5.250566676;5.324569771;5.364882761;5.385813193;5.395654185;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.381810462;3.452016922;1.360179318;1.196001577;1.169918039;1.215042575;1.299944718;1.410395081;1.538737916;1.680738795;1.833697743;1.996854721;2.164465552;2.332927492;2.500495569;2.664706094;2.822305702;2.972176387;3.113431201;3.246575099;3.373090355;3.481470636
testproject;24.09.1992;testproject_00__TESTSIMULATION;0.5;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0.004377776;0.027582715;0.078032538;0.162829538;0.282291044;0.430024222;0.595162594;0.764554961;0.298879712;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.229473988;4.199020702;4.759151144;5.061681551;5.22500666;5.306374242;5.352620782;5.377957021;5.391101732;5.397280697;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;4.456808231;1.590905594;1.242152981;1.191839956;1.225455486;1.304890851;1.412744494;1.539853887;1.681268881;1.833949534;1.996974322;2.164522362;2.332954477;2.500508387;2.664712182;2.822311211;2.972176387;3.113431201;3.246575099;3.373090355;3.481470636
testproject;25.09.1992;testproject_00__TESTSIMULATION;0.5;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0.002895586;0.018466625;0.054008727;0.117123079;0.211226474;0.334353279;0.479748331;0.378663404;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.949409813;4.131451537;4.713720807;5.028493828;5.200624216;5.288614345;5.340225836;5.369777052;5.38596685;5.394342463;5.398276369;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;4.703705942;2.297664373;1.290641195;1.214871858;1.236395639;1.310087424;1.415212866;1.541026364;1.681825808;1.834214074;1.997099979;2.164582049;2.332982828;2.500521854;2.664718579;2.822316998;2.972176387;3.113431201;3.246575099;3.373090355;3.481470636
testproject;26.09.1992;testproject_00__TESTSIMULATION;0.5;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001938666;0.012449406;0.037443152;0.083986939;0.156946037;0.257355609;0.207149336;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.657916863;4.069932774;4.671842265;4.997439253;5.177381295;5.271320194;5.327847005;5.361312716;5.380487311;5.390963115;5.396362378;5.398895799;5.4;5.4;5.4;5.4;5.4;5.4;5.4;4.790215296;2.973254717;1.330708573;1.233903862;1.245435841;1.31438152;1.417252562;1.541995219;1.682286014;1.834432672;1.997203813;2.16463137;2.333006256;2.500532982;2.664723865;2.82232178;2.972176387;3.113431201;3.246575099;3.373090355;3.481470636
